sample-id	year	season	sample location	location_filter	condition	locality	betaplus2	lab	betaplus	ID-sample location	old-ids	cond_year
AL2-U4-A	2018	summer	Altschönau	ok	G	Altschönau	Altschönau 2018		Altschönau 2018	AL2	AL2-U4-A	G 2018
AL2-U5-A	2018	summer	Altschönau	ok	G	Altschönau	Altschönau 2018		Altschönau 2018	AL2	AL2-U5-A	G 2018
AL2-U6-A	2018	summer	Altschönau	ok	G	Altschönau	Altschönau 2018		Altschönau 2018	AL2	AL2-U6-A	G 2018
AL2-U7-A	2018	summer	Altschönau	ok	G	Altschönau	Altschönau 2018		Altschönau 2018	AL2	AL2-U7-A	G 2018
AL2-U8-A	2018	summer	Altschönau	ok	G	Altschönau	Altschönau 2018		Altschönau 2018	AL2	AL2-U8-A	G 2018
AL2-U9-A	2018	summer	Altschönau	ok	G	Altschönau	Altschönau 2018		Altschönau 2018	AL2	AL2-U9-A	G 2018
ALT-001-A	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-001-A	G 2019
ALT-001-A-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-001-A	G 2021
ALT-001-B	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-001-B	G 2019
ALT-001-B-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-001-B	G 2021
ALT-002-A	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-002-A	G 2019
ALT-002-A-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-002-A	G 2021
ALT-002-B	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-002-B	G 2019
ALT-002-B-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-002-B	G 2021
ALT-003-A	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-003-A	G 2019
ALT-003-A-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-003-A	G 2021
ALT-003-B	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-003-B	G 2019
ALT-003-B-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-003-B	G 2021
ALT-004-A	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-004-A	G 2019
ALT-004-A-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-004-A	G 2021
ALT-004-B	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-004-B	G 2019
ALT-004-B-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-004-B	G 2021
ALT-005-A	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-005-A	G 2019
ALT-005-A-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-005-A	G 2021
ALT-005-B	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-005-B	G 2019
ALT-005-B-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-005-B	G 2021
ALT-006-A	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-006-A	G 2019
ALT-006-A-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-006-A	G 2021
ALT-006-B	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-006-B	G 2019
ALT-006-B-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-006-B	G 2021
ALT-007-A	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-007-A	G 2019
ALT-007-A-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-007-A	G 2021
ALT-007-B	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-007-B	G 2019
ALT-007-B-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-007-B	G 2021
ALT-008-A	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-008-A	G 2019
ALT-008-A-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-008-A	G 2021
ALT-008-B	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-008-B	G 2019
ALT-008-B-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-008-B	G 2021
ALT-009-A	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-009-A	G 2019
ALT-009-A-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-009-A	G 2021
ALT-009-B	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-009-B	G 2019
ALT-009-B-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-009-B	G 2021
ALT-010-A	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-010-A	G 2019
ALT-010-A-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-010-A	G 2021
ALT-010-B	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-010-B	G 2019
ALT-010-B-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-010-B	G 2021
ALT-011-A	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-011-A	G 2019
ALT-011-A-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-011-A	G 2021
ALT-011-B	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-011-B	G 2019
ALT-011-B-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-011-B	G 2021
ALT-012-A	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-012-A	G 2019
ALT-012-A-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-012-A	G 2021
ALT-012-B	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-012-B	G 2019
ALT-012-B-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-012-B	G 2021
ALT-013-A	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-013-A	G 2019
ALT-013-A-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-013-A	G 2021
ALT-013-B	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-013-B	G 2019
ALT-013-B-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-013-B	G 2021
ALT-014-A	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-014-A	G 2019
ALT-014-A-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-014-A	G 2021
ALT-014-B	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-014-B	G 2019
ALT-014-B-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-014-B	G 2021
ALT-015-A	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-015-A	G 2019
ALT-015-A-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-015-A	G 2021
ALT-015-B	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-015-B	G 2019
ALT-015-B-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-015-B	G 2021
ALT-016-A	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-016-A	G 2019
ALT-016-A-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-016-A	G 2021
ALT-016-B	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-016-B	G 2019
ALT-016-B-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-016-B	G 2021
ALT-017-A	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-017-A	G 2019
ALT-017-A-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-017-A	G 2021
ALT-017-B	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-017-B	G 2019
ALT-017-B-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-017-B	G 2021
ALT-018-A	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-018-A	G 2019
ALT-018-A-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-018-A	G 2021
ALT-018-B	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-018-B	G 2019
ALT-018-B-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-018-B	G 2021
ALT-019-A	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-019-A	G 2019
ALT-019-A-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-019-A	G 2021
ALT-019-B	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-019-B	G 2019
ALT-019-B-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-019-B	G 2021
ALT-020-A	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-020-A	G 2019
ALT-020-A-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-020-A	G 2021
ALT-020-B	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-020-B	G 2019
ALT-020-B-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-020-B	G 2021
ALT-F-01	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-F-01	G 2019
ALT-F-01-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-F-01	G 2021
ALT-F-02	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-F-02	G 2019
ALT-F-02-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-F-02	G 2021
ALT-F-03	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-F-03	G 2019
ALT-F-03-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-F-03	G 2021
ALT-F-04	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-F-04	G 2019
ALT-F-04-2021	2021	winter	Altschönau	ok	G	Altschönau	Altschönau 2021		Altschönau 2021	ALT	ALT-F-04	G 2021
ALT-F-05	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-F-05	G 2019
ALT-F-06	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-F-06	G 2019
ALT-F-07	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-F-07	G 2019
ALT-F-08	2019	winter	Altschönau	ok	G	Altschönau	Altschönau 2019		Altschönau 2019	ALT	ALT-F-08	G 2019
B1				empty	rm	0	0		 			rm 
B10				empty	rm	0	0		 			rm 
B11				empty	rm	0	0		 			rm 
B12				empty	rm	0	0		 			rm 
B13				empty	rm	0	0		 			rm 
B14				empty	rm	0	0		 			rm 
B15				empty	rm	0	0		 			rm 
B17				empty	rm	0	0		 			rm 
B18				empty	rm	0	0		 			rm 
B19				empty	rm	0	0		 			rm 
B2				empty	rm	0	0		 			rm 
B20				empty	rm	0	0		 			rm 
B21				empty	rm	0	0		 			rm 
B22				empty	rm	0	0		 			rm 
B23				empty	rm	0	0		 			rm 
B24				empty	rm	0	0		 			rm 
B25				empty	rm	0	0		 			rm 
B26				empty	rm	0	0		 			rm 
B27				empty	rm	0	0		 			rm 
B28				empty	rm	0	0		 			rm 
B3				empty	rm	0	0		 			rm 
B4				empty	rm	0	0		 			rm 
B5				empty	rm	0	0		 			rm 
B6				empty	rm	0	0		 			rm 
B7				empty	rm	0	0		 			rm 
B8				empty	rm	0	0		 			rm 
B9				empty	rm	0	0		 			rm 
BU-001-A	2019	winter	Buchenau	ok	WG	Buchenau	Buchenau 2019		Buchenau 2019	BU	BU-001-A	WG 2019
BU-001-A-2021	2021	winter	Buchenau	ok	WG	Buchenau	Buchenau 2021		Buchenau 2021	BU	BU-001-A	WG 2021
BU-001-B	2019	winter	Buchenau	ok	WG	Buchenau	Buchenau 2019		Buchenau 2019	BU	BU-001-B	WG 2019
BU-001-B-2021	2021	winter	Buchenau	ok	WG	Buchenau	Buchenau 2021		Buchenau 2021	BU	BU-001-B	WG 2021
BU-002-A	2019	winter	Buchenau	ok	WG	Buchenau	Buchenau 2019		Buchenau 2019	BU	BU-002-A	WG 2019
BU-002-A-2021	2021	winter	Buchenau	ok	WG	Buchenau	Buchenau 2021		Buchenau 2021	BU	BU-002-A	WG 2021
BU-002-B	2019	winter	Buchenau	ok	WG	Buchenau	Buchenau 2019		Buchenau 2019	BU	BU-002-B	WG 2019
BU-002-B-2021	2021	winter	Buchenau	ok	WG	Buchenau	Buchenau 2021		Buchenau 2021	BU	BU-002-B	WG 2021
BU-003-A	2019	winter	Buchenau	ok	WG	Buchenau	Buchenau 2019		Buchenau 2019	BU	BU-003-A	WG 2019
BU-003-A-2021	2021	winter	Buchenau	ok	WG	Buchenau	Buchenau 2021		Buchenau 2021	BU	BU-003-A	WG 2021
